hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#gap,2,0,2,0,0,0,0
#instalive,2,1,0,0,0,1,0
#friedensfazilität,2,0,0,2,0,0,0
#fukushima,2,0,1,0,0,1,0
#innenminister,2,0,0,1,0,1,0
#geldwäsche,2,2,0,0,0,0,0
#zollunion,2,0,0,2,0,0,0
#genderpaygap,2,0,1,0,0,1,0
#alankurdi,2,0,0,2,0,0,0
#icao,2,0,0,0,0,0,2
#antiziganismus,2,0,2,0,0,0,0
#westsahara,2,1,0,1,0,0,0
#mauerbau,2,0,0,0,0,2,0
#flüchtlingspolitik,2,0,0,1,0,1,0
