,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,var
2021-03-04,29.0,27.0,6.0,7.0,11.0,4.0,Gender
2021-03-05,26.0,29.0,5.0,7.0,11.0,4.0,Gender
2021-03-06,25.0,29.0,5.0,6.0,11.0,5.0,Gender
2021-03-07,25.0,30.0,5.0,6.0,11.0,5.0,Gender
2021-03-08,25.0,30.0,5.0,7.0,14.0,8.0,Gender
2021-03-09,24.0,30.0,5.0,7.0,13.0,7.0,Gender
2021-03-10,24.0,31.0,8.0,14.0,17.0,10.0,Gender
2021-03-11,26.0,33.0,8.0,15.0,18.0,10.0,Gender
2021-03-12,26.0,33.0,8.0,15.0,18.0,10.0,Gender
2021-03-13,25.0,33.0,8.0,15.0,18.0,10.0,Gender
2021-03-14,25.0,33.0,8.0,15.0,18.0,10.0,Gender
2021-03-15,25.0,33.0,8.0,15.0,18.0,10.0,Gender
2021-03-16,24.0,33.0,8.0,15.0,19.0,10.0,Gender
2021-03-17,25.0,33.0,8.0,15.0,20.0,10.0,Gender
2021-03-18,25.0,34.0,8.0,15.0,20.0,12.0,Gender
2021-03-19,23.0,33.0,8.0,15.0,21.0,13.0,Gender
2021-03-20,23.0,20.0,8.0,15.0,21.0,13.0,Gender
2021-03-21,23.0,20.0,8.0,15.0,21.0,13.0,Gender
2021-03-22,23.0,20.0,8.0,15.0,21.0,12.0,Gender
2021-03-23,23.0,19.0,8.0,15.0,21.0,12.0,Gender
2021-03-24,23.0,19.0,8.0,15.0,21.0,12.0,Gender
2021-03-25,23.0,19.0,9.0,15.0,21.0,12.0,Gender
2021-03-26,25.0,19.0,9.0,15.0,21.0,12.0,Gender
2021-03-27,25.0,22.0,10.0,15.0,21.0,12.0,Gender
2021-03-28,24.0,22.0,10.0,15.0,21.0,12.0,Gender
2021-03-29,24.0,22.0,10.0,15.0,22.0,12.0,Gender
2021-03-30,21.0,22.0,10.0,15.0,22.0,12.0,Gender
2021-03-31,21.0,22.0,10.0,16.0,23.0,13.0,Gender
2021-04-01,21.0,24.0,11.0,16.0,23.0,13.0,Gender
2021-04-02,21.0,24.0,12.0,16.0,23.0,13.0,Gender
2021-04-03,23.0,24.0,12.0,16.0,23.0,13.0,Gender
2021-04-04,23.0,23.0,11.0,16.0,22.0,13.0,Gender
2021-04-05,22.0,23.0,10.0,16.0,22.0,13.0,Gender
2021-04-06,22.0,23.0,10.0,16.0,22.0,13.0,Gender
2021-04-07,22.0,23.0,10.0,16.0,22.0,13.0,Gender
2021-04-08,21.0,21.0,9.0,16.0,22.0,13.0,Gender
2021-04-09,21.0,21.0,9.0,16.0,21.0,13.0,Gender
2021-04-10,21.0,21.0,9.0,16.0,21.0,13.0,Gender
2021-04-11,21.0,21.0,9.0,16.0,20.0,13.0,Gender
2021-04-12,22.0,21.0,10.0,16.0,18.0,13.0,Gender
2021-04-13,22.0,21.0,10.0,16.0,18.0,13.0,Gender
2021-04-14,22.0,21.0,10.0,16.0,18.0,13.0,Gender
2021-04-15,21.0,21.0,9.0,16.0,18.0,13.0,Gender
2021-04-16,21.0,21.0,9.0,16.0,18.0,13.0,Gender
2021-04-17,21.0,21.0,9.0,17.0,18.0,13.0,Gender
2021-04-18,22.0,21.0,9.0,17.0,18.0,13.0,Gender
2021-04-19,22.0,21.0,9.0,17.0,18.0,13.0,Gender
2021-04-20,22.0,21.0,9.0,17.0,18.0,12.0,Gender
2021-04-21,22.0,21.0,9.0,17.0,18.0,11.0,Gender
2021-04-22,21.0,21.0,10.0,17.0,18.0,11.0,Gender
2021-04-23,21.0,21.0,10.0,18.0,21.0,11.0,Gender
2021-04-24,22.0,21.0,10.0,18.0,21.0,11.0,Gender
2021-04-25,22.0,21.0,11.0,18.0,20.0,11.0,Gender
2021-04-26,19.0,21.0,11.0,18.0,20.0,11.0,Gender
2021-04-27,19.0,21.0,11.0,18.0,19.0,11.0,Gender
2021-04-28,20.0,21.0,11.0,19.0,19.0,11.0,Gender
2021-04-29,20.0,21.0,12.0,19.0,20.0,11.0,Gender
2021-04-30,21.0,21.0,12.0,19.0,19.0,11.0,Gender
2021-05-01,20.0,21.0,11.0,15.0,18.0,11.0,Gender
2021-05-02,20.0,21.0,11.0,15.0,18.0,12.0,Gender
2021-05-03,20.0,20.0,11.0,13.0,18.0,12.0,Gender
2021-05-04,19.0,18.0,11.0,13.0,18.0,13.0,Gender
2021-05-05,20.0,18.0,11.0,13.0,18.0,12.0,Gender
2021-05-06,20.0,17.0,11.0,13.0,18.0,12.0,Gender
2021-05-07,21.0,17.0,12.0,12.0,16.0,10.0,Gender
2021-05-08,20.0,16.0,12.0,12.0,16.0,10.0,Gender
2021-05-09,20.0,12.0,9.0,5.0,12.0,7.0,Gender
2021-05-10,19.0,10.0,9.0,5.0,11.0,7.0,Gender
2021-05-11,19.0,10.0,9.0,5.0,11.0,7.0,Gender
2021-05-12,20.0,10.0,9.0,5.0,11.0,7.0,Gender
2021-05-13,20.0,10.0,9.0,5.0,13.0,7.0,Gender
2021-05-14,20.0,10.0,9.0,5.0,13.0,7.0,Gender
2021-05-15,21.0,12.0,9.0,5.0,12.0,8.0,Gender
2021-05-16,20.0,11.0,9.0,5.0,12.0,8.0,Gender
2021-05-17,20.0,10.0,9.0,5.0,12.0,7.0,Gender
2021-05-18,20.0,11.0,9.0,6.0,11.0,6.0,Gender
2021-05-19,19.0,12.0,9.0,6.0,11.0,6.0,Gender
2021-05-20,18.0,13.0,9.0,6.0,11.0,6.0,Gender
2021-05-21,18.0,13.0,9.0,6.0,12.0,6.0,Gender
2021-05-22,19.0,13.0,9.0,6.0,12.0,6.0,Gender
2021-05-23,20.0,14.0,9.0,6.0,12.0,7.0,Gender
2021-05-24,20.0,14.0,10.0,12.0,13.0,9.0,Gender
2021-05-25,22.0,18.0,13.0,13.0,18.0,11.0,Gender
2021-05-26,22.0,15.0,12.0,13.0,19.0,11.0,Gender
2021-05-27,25.0,15.0,13.0,13.0,19.0,13.0,Gender
2021-05-28,26.0,15.0,14.0,14.0,18.0,14.0,Gender
2021-05-29,26.0,17.0,14.0,14.0,18.0,14.0,Gender
2021-05-30,27.0,17.0,15.0,16.0,17.0,13.0,Gender
2021-05-31,27.0,15.0,14.0,16.0,17.0,13.0,Gender
2021-06-01,28.0,16.0,13.0,16.0,17.0,13.0,Gender
2021-06-02,27.0,16.0,13.0,16.0,17.0,16.0,Gender
2021-06-03,29.0,17.0,13.0,16.0,18.0,16.0,Gender
2021-06-04,31.0,17.0,13.0,16.0,19.0,16.0,Gender
2021-06-05,31.0,17.0,13.0,16.0,19.0,16.0,Gender
2021-06-06,32.0,17.0,14.0,16.0,19.0,17.0,Gender
2021-06-07,32.0,17.0,14.0,16.0,19.0,17.0,Gender
2021-06-08,33.0,17.0,14.0,16.0,19.0,18.0,Gender
2021-06-09,34.0,17.0,14.0,18.0,19.0,20.0,Gender
2021-06-10,35.0,17.0,14.0,18.0,19.0,20.0,Gender
2021-06-11,37.0,20.0,13.0,18.0,19.0,21.0,Gender
2021-06-12,37.0,20.0,13.0,18.0,20.0,23.0,Gender
2021-06-13,37.0,21.0,13.0,18.0,21.0,23.0,Gender
2021-06-14,37.0,21.0,13.0,18.0,21.0,23.0,Gender
2021-06-15,37.0,21.0,13.0,18.0,21.0,23.0,Gender
2021-06-16,38.0,20.0,13.0,17.0,22.0,23.0,Gender
2021-06-17,37.0,20.0,13.0,17.0,22.0,23.0,Gender
2021-06-18,39.0,19.0,14.0,18.0,22.0,23.0,Gender
2021-06-19,38.0,19.0,14.0,18.0,22.0,23.0,Gender
2021-06-20,40.0,19.0,14.0,19.0,22.0,23.0,Gender
2021-06-21,40.0,18.0,13.0,19.0,22.0,23.0,Gender
2021-06-22,41.0,18.0,13.0,18.0,19.0,23.0,Gender
2021-06-23,42.0,18.0,13.0,18.0,19.0,23.0,Gender
2021-06-24,43.0,18.0,12.0,18.0,19.0,23.0,Gender
2021-06-25,45.0,18.0,12.0,18.0,20.0,23.0,Gender
2021-06-26,45.0,18.0,12.0,18.0,20.0,23.0,Gender
2021-06-27,44.0,18.0,12.0,17.0,20.0,23.0,Gender
2021-06-28,45.0,18.0,11.0,17.0,19.0,23.0,Gender
2021-06-29,44.0,18.0,11.0,17.0,19.0,23.0,Gender
2021-06-30,44.0,18.0,11.0,17.0,19.0,23.0,Gender
2021-07-01,45.0,18.0,11.0,17.0,19.0,22.0,Gender
2021-07-02,45.0,18.0,11.0,17.0,19.0,22.0,Gender
2021-07-03,45.0,18.0,11.0,17.0,19.0,21.0,Gender
2021-07-04,44.0,18.0,11.0,18.0,19.0,21.0,Gender
2021-07-05,45.0,18.0,11.0,18.0,19.0,21.0,Gender
2021-07-06,45.0,18.0,10.0,18.0,18.0,20.0,Gender
2021-07-07,45.0,18.0,10.0,18.0,18.0,20.0,Gender
2021-07-08,47.0,20.0,10.0,18.0,18.0,20.0,Gender
2021-07-09,47.0,20.0,10.0,17.0,18.0,20.0,Gender
2021-07-10,47.0,20.0,10.0,17.0,18.0,20.0,Gender
2021-07-11,46.0,20.0,10.0,17.0,18.0,20.0,Gender
2021-07-12,46.0,20.0,10.0,17.0,16.0,21.0,Gender
2021-07-13,47.0,20.0,10.0,17.0,18.0,21.0,Gender
2021-07-14,48.0,18.0,10.0,17.0,18.0,20.0,Gender
2021-07-15,48.0,18.0,10.0,17.0,17.0,20.0,Gender
2021-07-16,48.0,18.0,10.0,17.0,17.0,19.0,Gender
2021-07-17,47.0,17.0,10.0,16.0,17.0,20.0,Gender
2021-07-18,48.0,16.0,10.0,16.0,17.0,20.0,Gender
2021-07-19,50.0,15.0,10.0,16.0,17.0,20.0,Gender
2021-07-20,52.0,15.0,10.0,16.0,16.0,20.0,Gender
2021-07-21,52.0,15.0,11.0,16.0,16.0,20.0,Gender
2021-07-22,52.0,14.0,11.0,16.0,16.0,19.0,Gender
2021-07-23,52.0,14.0,9.0,10.0,15.0,17.0,Gender
2021-07-24,48.0,10.0,6.0,9.0,10.0,15.0,Gender
2021-07-25,47.0,10.0,6.0,9.0,9.0,15.0,Gender
2021-07-26,44.0,10.0,5.0,9.0,9.0,13.0,Gender
2021-07-27,43.0,10.0,4.0,8.0,9.0,12.0,Gender
2021-07-28,43.0,8.0,4.0,8.0,9.0,12.0,Gender
2021-07-29,42.0,8.0,3.0,5.0,9.0,12.0,Gender
2021-07-30,42.0,8.0,3.0,5.0,8.0,12.0,Gender
2021-07-31,44.0,7.0,3.0,5.0,8.0,12.0,Gender
2021-08-01,43.0,8.0,4.0,5.0,8.0,9.0,Gender
2021-08-02,41.0,8.0,5.0,5.0,7.0,9.0,Gender
2021-08-03,39.0,8.0,5.0,5.0,6.0,9.0,Gender
2021-08-04,39.0,8.0,5.0,5.0,6.0,9.0,Gender
2021-08-05,38.0,8.0,4.0,5.0,6.0,8.0,Gender
2021-08-06,40.0,8.0,5.0,5.0,6.0,9.0,Gender
2021-08-07,39.0,8.0,5.0,6.0,6.0,8.0,Gender
2021-08-08,38.0,8.0,5.0,4.0,6.0,6.0,Gender
2021-08-09,38.0,8.0,5.0,5.0,6.0,6.0,Gender
2021-08-10,35.0,5.0,5.0,5.0,6.0,5.0,Gender
2021-08-11,35.0,5.0,5.0,6.0,5.0,3.0,Gender
2021-08-12,35.0,5.0,5.0,6.0,4.0,3.0,Gender
2021-08-13,35.0,6.0,5.0,6.0,4.0,3.0,Gender
2021-08-14,35.0,6.0,5.0,7.0,4.0,3.0,Gender
2021-08-15,34.0,6.0,5.0,7.0,3.0,3.0,Gender
2021-08-16,37.0,7.0,5.0,7.0,3.0,3.0,Gender
2021-08-17,36.0,8.0,4.0,6.0,3.0,3.0,Gender
2021-08-18,36.0,8.0,4.0,6.0,3.0,3.0,Gender
2021-08-19,34.0,8.0,4.0,5.0,4.0,3.0,Gender
2021-08-20,34.0,8.0,4.0,5.0,4.0,3.0,Gender
2021-08-21,33.0,8.0,4.0,5.0,4.0,3.0,Gender
2021-08-22,31.0,8.0,4.0,5.0,4.0,3.0,Gender
2021-08-23,30.0,8.0,4.0,5.0,5.0,3.0,Gender
2021-08-24,28.0,8.0,4.0,5.0,4.0,3.0,Gender
2021-08-25,28.0,8.0,4.0,5.0,5.0,3.0,Gender
2021-08-26,29.0,8.0,4.0,5.0,5.0,3.0,Gender
2021-08-27,28.0,8.0,4.0,5.0,5.0,3.0,Gender
2021-08-28,28.0,8.0,5.0,5.0,5.0,3.0,Gender
2021-08-29,28.0,11.0,5.0,9.0,5.0,4.0,Gender
2021-08-30,27.0,11.0,5.0,9.0,6.0,4.0,Gender
2021-08-31,28.0,12.0,6.0,10.0,6.0,4.0,Gender
2021-09-01,28.0,12.0,6.0,10.0,6.0,4.0,Gender
2021-09-02,29.0,12.0,6.0,9.0,6.0,4.0,Gender
2021-09-03,28.0,12.0,6.0,9.0,6.0,4.0,Gender
2021-09-04,27.0,12.0,6.0,9.0,6.0,4.0,Gender
2021-09-05,28.0,12.0,6.0,9.0,6.0,4.0,Gender
2017-10-24,,,,,,,Geschlecht
2017-10-25,,,,,,,Geschlecht
2017-10-26,,,,,,,Geschlecht
2017-10-27,,,,,,,Geschlecht
2017-10-28,,,,,,,Geschlecht
2017-10-29,,,,,,,Geschlecht
2017-10-30,,,,,,,Geschlecht
2017-10-31,,,,,,,Geschlecht
2017-11-01,,,,,,,Geschlecht
2017-11-02,,,,,,,Geschlecht
2017-11-03,,,,,,,Geschlecht
2017-11-04,,,,,,,Geschlecht
2017-11-05,,,,,,,Geschlecht
2017-11-06,,,,,,,Geschlecht
2017-11-07,,,,,,,Geschlecht
2017-11-08,,,,,,,Geschlecht
2017-11-09,,,,,,,Geschlecht
2017-11-10,,,,,,,Geschlecht
2017-11-11,,,,,,,Geschlecht
2017-11-12,,,,,,,Geschlecht
2017-11-13,,,,,,,Geschlecht
2017-11-14,,,,,,,Geschlecht
2017-11-15,,,,,,,Geschlecht
2017-11-16,,,,,,,Geschlecht
2017-11-17,,,,,,,Geschlecht
2017-11-18,,,,,,,Geschlecht
2017-11-19,,,,,,,Geschlecht
2017-11-20,,,,,,,Geschlecht
2017-11-21,,,,,,,Geschlecht
2017-11-22,,,,,,,Geschlecht
2017-11-23,,,,,,,Geschlecht
2017-11-24,,,,,,,Geschlecht
2017-11-25,,,,,,,Geschlecht
2017-11-26,,,,,,,Geschlecht
2017-11-27,,,,,,,Geschlecht
2017-11-28,,,,,,,Geschlecht
2017-11-29,,,,,,,Geschlecht
2017-11-30,,,,,,,Geschlecht
2017-12-01,,,,,,,Geschlecht
2017-12-02,,,,,,,Geschlecht
2017-12-03,,,,,,,Geschlecht
2017-12-04,,,,,,,Geschlecht
2017-12-05,,,,,,,Geschlecht
2017-12-06,,,,,,,Geschlecht
2017-12-07,,,,,,,Geschlecht
2017-12-08,,,,,,,Geschlecht
2017-12-09,,,,,,,Geschlecht
2017-12-10,,,,,,,Geschlecht
2017-12-11,,,,,,,Geschlecht
2017-12-12,,,,,,,Geschlecht
2017-12-13,,,,,,,Geschlecht
2017-12-14,,,,,,,Geschlecht
2017-12-15,,,,,,,Geschlecht
2017-12-16,,,,,,,Geschlecht
2017-12-17,,,,,,,Geschlecht
2017-12-18,,,,,,,Geschlecht
2017-12-19,,,,,,,Geschlecht
2017-12-20,,,,,,,Geschlecht
2017-12-21,,,,,,,Geschlecht
2017-12-22,9.0,5.0,1.0,11.0,7.0,5.0,Geschlecht
2017-12-23,9.0,5.0,0.0,11.0,7.0,5.0,Geschlecht
2017-12-24,9.0,5.0,0.0,11.0,7.0,5.0,Geschlecht
2017-12-25,9.0,5.0,0.0,11.0,7.0,5.0,Geschlecht
2017-12-26,9.0,5.0,0.0,11.0,7.0,5.0,Geschlecht
2017-12-27,9.0,5.0,0.0,11.0,7.0,5.0,Geschlecht
2017-12-28,9.0,5.0,0.0,12.0,7.0,5.0,Geschlecht
2017-12-29,10.0,5.0,0.0,12.0,7.0,6.0,Geschlecht
2017-12-30,12.0,5.0,0.0,12.0,7.0,6.0,Geschlecht
2017-12-31,13.0,5.0,0.0,12.0,7.0,6.0,Geschlecht
2018-01-01,13.0,5.0,0.0,12.0,7.0,6.0,Geschlecht
2018-01-02,13.0,5.0,0.0,11.0,7.0,6.0,Geschlecht
2018-01-03,13.0,5.0,0.0,11.0,7.0,6.0,Geschlecht
2018-01-04,13.0,5.0,0.0,11.0,7.0,6.0,Geschlecht
2018-01-05,13.0,5.0,1.0,11.0,7.0,6.0,Geschlecht
2018-01-06,13.0,5.0,1.0,11.0,7.0,6.0,Geschlecht
2018-01-07,10.0,2.0,1.0,5.0,4.0,6.0,Geschlecht
2018-01-08,8.0,2.0,1.0,5.0,4.0,6.0,Geschlecht
2018-01-09,8.0,2.0,1.0,5.0,4.0,6.0,Geschlecht
2018-01-10,9.0,2.0,1.0,5.0,4.0,7.0,Geschlecht
2018-01-11,9.0,2.0,1.0,5.0,4.0,7.0,Geschlecht
2018-01-12,9.0,2.0,1.0,5.0,3.0,7.0,Geschlecht
2018-01-13,9.0,2.0,1.0,5.0,3.0,6.0,Geschlecht
2018-01-14,8.0,2.0,1.0,5.0,3.0,6.0,Geschlecht
2018-01-15,7.0,2.0,1.0,6.0,3.0,6.0,Geschlecht
2018-01-16,7.0,2.0,1.0,7.0,3.0,6.0,Geschlecht
2018-01-17,7.0,2.0,1.0,7.0,3.0,6.0,Geschlecht
2018-01-18,7.0,2.0,1.0,7.0,3.0,6.0,Geschlecht
2018-01-19,7.0,2.0,1.0,7.0,4.0,6.0,Geschlecht
2018-01-20,7.0,2.0,1.0,7.0,4.0,6.0,Geschlecht
2018-01-21,7.0,2.0,1.0,7.0,4.0,6.0,Geschlecht
2018-01-22,7.0,2.0,1.0,7.0,4.0,6.0,Geschlecht
2018-01-23,7.0,2.0,1.0,7.0,4.0,6.0,Geschlecht
2018-01-24,7.0,2.0,1.0,7.0,4.0,6.0,Geschlecht
2018-01-25,7.0,2.0,1.0,7.0,4.0,7.0,Geschlecht
2018-01-26,7.0,2.0,1.0,7.0,4.0,7.0,Geschlecht
2018-01-27,7.0,2.0,1.0,7.0,4.0,8.0,Geschlecht
2018-01-28,7.0,2.0,1.0,7.0,4.0,6.0,Geschlecht
2018-01-29,6.0,1.0,1.0,7.0,4.0,5.0,Geschlecht
2018-01-30,6.0,1.0,1.0,8.0,3.0,5.0,Geschlecht
2018-01-31,6.0,1.0,1.0,8.0,3.0,5.0,Geschlecht
2018-02-01,6.0,1.0,1.0,9.0,4.0,5.0,Geschlecht
2018-02-02,7.0,1.0,1.0,9.0,4.0,5.0,Geschlecht
2018-02-03,7.0,1.0,1.0,7.0,4.0,6.0,Geschlecht
2018-02-04,7.0,1.0,1.0,7.0,4.0,6.0,Geschlecht
2018-02-05,7.0,1.0,1.0,7.0,2.0,6.0,Geschlecht
2018-02-06,7.0,1.0,1.0,7.0,2.0,6.0,Geschlecht
2018-02-07,7.0,2.0,1.0,8.0,2.0,5.0,Geschlecht
2018-02-08,8.0,2.0,1.0,8.0,2.0,5.0,Geschlecht
2018-02-09,8.0,2.0,1.0,8.0,2.0,5.0,Geschlecht
2018-02-10,9.0,2.0,1.0,8.0,2.0,5.0,Geschlecht
2018-02-11,8.0,2.0,1.0,9.0,2.0,5.0,Geschlecht
2018-02-12,10.0,2.0,1.0,10.0,2.0,5.0,Geschlecht
2018-02-13,10.0,2.0,1.0,10.0,2.0,5.0,Geschlecht
2018-02-14,11.0,2.0,1.0,10.0,2.0,5.0,Geschlecht
2018-02-15,11.0,2.0,1.0,10.0,2.0,5.0,Geschlecht
2018-02-16,11.0,2.0,1.0,10.0,2.0,5.0,Geschlecht
2018-02-17,11.0,2.0,1.0,10.0,2.0,5.0,Geschlecht
2018-02-18,11.0,1.0,1.0,11.0,2.0,5.0,Geschlecht
2018-02-19,11.0,1.0,1.0,11.0,2.0,5.0,Geschlecht
2018-02-20,11.0,1.0,2.0,10.0,2.0,5.0,Geschlecht
2018-02-21,11.0,1.0,2.0,10.0,2.0,5.0,Geschlecht
2018-02-22,11.0,1.0,2.0,11.0,2.0,5.0,Geschlecht
2018-02-23,11.0,1.0,2.0,11.0,2.0,5.0,Geschlecht
2018-02-24,11.0,1.0,2.0,11.0,2.0,5.0,Geschlecht
2018-02-25,11.0,1.0,2.0,11.0,2.0,5.0,Geschlecht
2018-02-26,11.0,1.0,2.0,10.0,2.0,5.0,Geschlecht
2018-02-27,10.0,1.0,2.0,10.0,2.0,4.0,Geschlecht
2018-02-28,8.0,1.0,3.0,10.0,2.0,4.0,Geschlecht
2018-03-01,7.0,1.0,3.0,10.0,2.0,4.0,Geschlecht
2018-03-02,7.0,1.0,3.0,10.0,2.0,4.0,Geschlecht
2018-03-03,7.0,1.0,3.0,10.0,2.0,4.0,Geschlecht
2018-03-04,7.0,1.0,3.0,10.0,2.0,4.0,Geschlecht
2018-03-05,7.0,1.0,3.0,10.0,2.0,4.0,Geschlecht
2018-03-06,7.0,1.0,2.0,10.0,2.0,4.0,Geschlecht
2018-03-07,7.0,1.0,2.0,11.0,2.0,4.0,Geschlecht
2018-03-08,7.0,1.0,2.0,11.0,4.0,4.0,Geschlecht
2018-03-09,8.0,1.0,2.0,11.0,4.0,4.0,Geschlecht
2018-03-10,8.0,1.0,2.0,11.0,4.0,4.0,Geschlecht
2018-03-11,7.0,1.0,2.0,11.0,4.0,3.0,Geschlecht
2018-03-12,7.0,1.0,2.0,11.0,4.0,3.0,Geschlecht
2018-03-13,7.0,1.0,2.0,11.0,5.0,3.0,Geschlecht
2018-03-14,7.0,1.0,2.0,13.0,5.0,3.0,Geschlecht
2018-03-15,8.0,1.0,2.0,13.0,5.0,3.0,Geschlecht
2018-03-16,8.0,1.0,2.0,13.0,5.0,3.0,Geschlecht
2018-03-17,8.0,1.0,2.0,12.0,5.0,3.0,Geschlecht
2018-03-18,9.0,1.0,2.0,13.0,5.0,3.0,Geschlecht
2018-03-19,9.0,1.0,3.0,13.0,5.0,3.0,Geschlecht
2018-03-20,9.0,1.0,3.0,13.0,4.0,3.0,Geschlecht
2018-03-21,9.0,1.0,3.0,13.0,4.0,3.0,Geschlecht
2018-03-22,9.0,1.0,3.0,13.0,4.0,3.0,Geschlecht
2018-03-23,9.0,1.0,3.0,13.0,4.0,3.0,Geschlecht
2018-03-24,9.0,1.0,3.0,13.0,4.0,3.0,Geschlecht
2018-03-25,9.0,1.0,3.0,13.0,4.0,3.0,Geschlecht
2018-03-26,9.0,1.0,3.0,13.0,4.0,2.0,Geschlecht
2018-03-27,9.0,1.0,3.0,13.0,4.0,2.0,Geschlecht
2018-03-28,9.0,1.0,3.0,13.0,4.0,1.0,Geschlecht
2018-03-29,10.0,1.0,4.0,14.0,4.0,1.0,Geschlecht
2018-03-30,10.0,1.0,4.0,14.0,4.0,1.0,Geschlecht
2018-03-31,10.0,1.0,4.0,14.0,4.0,1.0,Geschlecht
2018-04-01,10.0,1.0,4.0,14.0,4.0,1.0,Geschlecht
2018-04-02,10.0,1.0,4.0,13.0,4.0,1.0,Geschlecht
2018-04-03,9.0,1.0,4.0,13.0,4.0,1.0,Geschlecht
2018-04-04,9.0,1.0,4.0,13.0,4.0,0.0,Geschlecht
2018-04-05,9.0,2.0,5.0,13.0,4.0,0.0,Geschlecht
2018-04-06,9.0,3.0,5.0,14.0,4.0,0.0,Geschlecht
2018-04-07,9.0,3.0,5.0,13.0,4.0,0.0,Geschlecht
2018-04-08,9.0,2.0,5.0,12.0,4.0,0.0,Geschlecht
2018-04-09,8.0,2.0,5.0,12.0,4.0,0.0,Geschlecht
2018-04-10,8.0,2.0,5.0,12.0,4.0,0.0,Geschlecht
2018-04-11,7.0,2.0,5.0,12.0,4.0,0.0,Geschlecht
2018-04-12,7.0,2.0,5.0,12.0,4.0,0.0,Geschlecht
2018-04-13,5.0,2.0,5.0,11.0,4.0,0.0,Geschlecht
2018-04-14,5.0,2.0,5.0,11.0,4.0,0.0,Geschlecht
2018-04-15,5.0,2.0,5.0,11.0,4.0,0.0,Geschlecht
2018-04-16,5.0,2.0,5.0,11.0,4.0,0.0,Geschlecht
2018-04-17,5.0,2.0,5.0,11.0,4.0,0.0,Geschlecht
2018-04-18,5.0,2.0,5.0,12.0,4.0,0.0,Geschlecht
2018-04-19,5.0,2.0,5.0,11.0,4.0,0.0,Geschlecht
2018-04-20,5.0,2.0,5.0,11.0,4.0,0.0,Geschlecht
2018-04-21,5.0,2.0,4.0,11.0,5.0,0.0,Geschlecht
2018-04-22,5.0,2.0,4.0,11.0,5.0,0.0,Geschlecht
2018-04-23,5.0,2.0,4.0,10.0,5.0,0.0,Geschlecht
2018-04-24,5.0,2.0,4.0,11.0,5.0,0.0,Geschlecht
2018-04-25,5.0,2.0,4.0,12.0,5.0,0.0,Geschlecht
2018-04-26,5.0,2.0,5.0,13.0,5.0,0.0,Geschlecht
2018-04-27,6.0,2.0,5.0,14.0,5.0,0.0,Geschlecht
2018-04-28,6.0,2.0,5.0,14.0,5.0,0.0,Geschlecht
2018-04-29,6.0,2.0,4.0,14.0,5.0,0.0,Geschlecht
2018-04-30,6.0,2.0,4.0,14.0,5.0,0.0,Geschlecht
2018-05-01,6.0,2.0,4.0,14.0,5.0,0.0,Geschlecht
2018-05-02,6.0,2.0,4.0,14.0,5.0,0.0,Geschlecht
2018-05-03,6.0,2.0,4.0,14.0,5.0,0.0,Geschlecht
2018-05-04,6.0,2.0,4.0,14.0,6.0,0.0,Geschlecht
2018-05-05,6.0,2.0,4.0,15.0,6.0,0.0,Geschlecht
2018-05-06,6.0,2.0,5.0,15.0,6.0,0.0,Geschlecht
2018-05-07,6.0,2.0,5.0,15.0,4.0,0.0,Geschlecht
2018-05-08,5.0,2.0,5.0,15.0,4.0,0.0,Geschlecht
2018-05-09,5.0,2.0,5.0,16.0,4.0,0.0,Geschlecht
2018-05-10,5.0,2.0,5.0,17.0,4.0,0.0,Geschlecht
2018-05-11,5.0,2.0,6.0,17.0,4.0,0.0,Geschlecht
2018-05-12,6.0,2.0,6.0,17.0,3.0,0.0,Geschlecht
2018-05-13,6.0,2.0,6.0,15.0,3.0,0.0,Geschlecht
2018-05-14,5.0,2.0,7.0,17.0,3.0,0.0,Geschlecht
2018-05-15,5.0,2.0,7.0,16.0,3.0,0.0,Geschlecht
2018-05-16,5.0,2.0,7.0,16.0,3.0,0.0,Geschlecht
2018-05-17,4.0,2.0,7.0,16.0,3.0,0.0,Geschlecht
2018-05-18,4.0,2.0,6.0,16.0,3.0,0.0,Geschlecht
2018-05-19,4.0,2.0,7.0,18.0,3.0,0.0,Geschlecht
2018-05-20,5.0,2.0,8.0,18.0,3.0,0.0,Geschlecht
2018-05-21,5.0,2.0,8.0,18.0,3.0,0.0,Geschlecht
2018-05-22,5.0,2.0,8.0,18.0,3.0,0.0,Geschlecht
2018-05-23,5.0,2.0,8.0,20.0,3.0,0.0,Geschlecht
2018-05-24,5.0,2.0,8.0,20.0,3.0,0.0,Geschlecht
2018-05-25,5.0,2.0,8.0,21.0,3.0,0.0,Geschlecht
2018-05-26,5.0,2.0,8.0,21.0,3.0,0.0,Geschlecht
2018-05-27,5.0,2.0,8.0,21.0,3.0,0.0,Geschlecht
2018-05-28,4.0,2.0,7.0,20.0,3.0,0.0,Geschlecht
2018-05-29,4.0,2.0,7.0,20.0,3.0,0.0,Geschlecht
2018-05-30,5.0,2.0,7.0,20.0,3.0,0.0,Geschlecht
2018-05-31,5.0,2.0,7.0,20.0,3.0,0.0,Geschlecht
2018-06-01,6.0,2.0,7.0,20.0,2.0,0.0,Geschlecht
2018-06-02,6.0,2.0,7.0,20.0,2.0,1.0,Geschlecht
2018-06-03,6.0,2.0,7.0,20.0,3.0,1.0,Geschlecht
2018-06-04,6.0,1.0,6.0,20.0,3.0,1.0,Geschlecht
