,Gender,Geschlecht,tweet_genders,Feminismus,Frauen,Männer,party
2019-08-14,5.0,6.0,135.0,4.0,40.0,15.0,GRUENE
2019-08-15,5.0,8.0,136.0,4.0,41.0,15.0,GRUENE
2019-08-16,5.0,8.0,136.0,4.0,39.0,15.0,GRUENE
2019-08-17,5.0,8.0,132.0,3.0,38.0,15.0,GRUENE
2019-08-18,4.0,8.0,125.0,3.0,38.0,15.0,GRUENE
2019-08-19,4.0,9.0,128.0,3.0,38.0,12.0,GRUENE
2019-08-20,4.0,9.0,121.0,3.0,39.0,13.0,GRUENE
2019-08-21,4.0,8.0,118.0,3.0,37.0,13.0,GRUENE
2019-08-22,4.0,9.0,116.0,2.0,37.0,13.0,GRUENE
2019-08-23,4.0,9.0,115.0,2.0,35.0,12.0,GRUENE
2019-08-24,4.0,9.0,112.0,2.0,34.0,12.0,GRUENE
2019-08-25,4.0,9.0,112.0,2.0,34.0,11.0,GRUENE
2019-08-26,4.0,8.0,110.0,2.0,33.0,10.0,GRUENE
2019-08-27,3.0,8.0,110.0,2.0,33.0,10.0,GRUENE
2019-08-28,3.0,8.0,104.0,2.0,32.0,10.0,GRUENE
2019-08-29,3.0,8.0,104.0,2.0,32.0,11.0,GRUENE
2019-08-30,3.0,8.0,109.0,2.0,32.0,11.0,GRUENE
2019-08-31,3.0,7.0,109.0,2.0,32.0,12.0,GRUENE
2019-09-01,3.0,7.0,113.0,2.0,32.0,13.0,GRUENE
2019-09-02,3.0,8.0,112.0,2.0,32.0,13.0,GRUENE
2019-09-03,3.0,8.0,116.0,2.0,32.0,13.0,GRUENE
2019-09-04,3.0,8.0,116.0,2.0,32.0,12.0,GRUENE
2019-09-05,3.0,8.0,122.0,1.0,31.0,12.0,GRUENE
2019-09-06,4.0,8.0,123.0,2.0,32.0,11.0,GRUENE
2019-09-07,4.0,8.0,121.0,2.0,33.0,11.0,GRUENE
2019-09-08,4.0,8.0,120.0,2.0,33.0,11.0,GRUENE
2019-09-09,4.0,8.0,121.0,2.0,32.0,12.0,GRUENE
2019-09-10,4.0,8.0,124.0,2.0,34.0,12.0,GRUENE
2019-09-11,4.0,8.0,126.0,2.0,37.0,12.0,GRUENE
2019-09-12,4.0,8.0,126.0,2.0,36.0,12.0,GRUENE
2019-09-13,4.0,8.0,128.0,2.0,37.0,12.0,GRUENE
2019-09-14,3.0,7.0,128.0,2.0,39.0,12.0,GRUENE
2019-09-15,2.0,8.0,129.0,2.0,39.0,12.0,GRUENE
2019-09-16,2.0,8.0,127.0,2.0,41.0,11.0,GRUENE
2019-09-17,2.0,8.0,129.0,2.0,42.0,12.0,GRUENE
2019-09-18,2.0,9.0,125.0,2.0,41.0,13.0,GRUENE
2019-09-19,2.0,9.0,127.0,3.0,42.0,12.0,GRUENE
2019-09-20,2.0,9.0,126.0,3.0,42.0,12.0,GRUENE
2019-09-21,2.0,9.0,124.0,3.0,43.0,12.0,GRUENE
2019-09-22,2.0,9.0,122.0,3.0,43.0,12.0,GRUENE
2019-09-23,2.0,10.0,119.0,3.0,43.0,12.0,GRUENE
2019-09-24,2.0,11.0,117.0,3.0,44.0,12.0,GRUENE
2019-09-25,3.0,12.0,120.0,3.0,45.0,14.0,GRUENE
2019-09-26,3.0,12.0,124.0,3.0,49.0,16.0,GRUENE
2019-09-27,3.0,13.0,125.0,3.0,51.0,16.0,GRUENE
2019-09-28,3.0,13.0,125.0,3.0,55.0,16.0,GRUENE
2019-09-29,3.0,13.0,126.0,3.0,56.0,15.0,GRUENE
2019-09-30,3.0,13.0,125.0,3.0,55.0,15.0,GRUENE
2019-10-01,2.0,13.0,126.0,3.0,55.0,15.0,GRUENE
2019-10-02,2.0,13.0,126.0,3.0,55.0,15.0,GRUENE
2019-10-03,2.0,13.0,129.0,2.0,55.0,14.0,GRUENE
2019-10-04,3.0,12.0,129.0,2.0,56.0,14.0,GRUENE
2019-10-05,3.0,12.0,130.0,2.0,57.0,14.0,GRUENE
2019-10-06,3.0,12.0,131.0,2.0,57.0,14.0,GRUENE
2019-10-07,3.0,12.0,130.0,2.0,57.0,14.0,GRUENE
2019-10-08,3.0,12.0,132.0,2.0,58.0,14.0,GRUENE
2019-10-09,3.0,12.0,130.0,2.0,58.0,14.0,GRUENE
2019-10-10,3.0,12.0,129.0,2.0,57.0,14.0,GRUENE
2019-10-11,3.0,12.0,126.0,2.0,57.0,14.0,GRUENE
2019-10-12,3.0,12.0,125.0,2.0,57.0,14.0,GRUENE
2019-10-13,4.0,12.0,124.0,2.0,56.0,14.0,GRUENE
2019-10-14,4.0,10.0,121.0,2.0,56.0,14.0,GRUENE
2019-10-15,5.0,12.0,122.0,3.0,58.0,13.0,GRUENE
2019-10-16,5.0,12.0,124.0,3.0,59.0,13.0,GRUENE
2019-10-17,5.0,12.0,128.0,3.0,64.0,13.0,GRUENE
2019-10-18,5.0,11.0,125.0,3.0,65.0,13.0,GRUENE
2019-10-19,5.0,11.0,129.0,3.0,66.0,12.0,GRUENE
2019-10-20,5.0,11.0,127.0,4.0,66.0,12.0,GRUENE
2019-10-21,5.0,10.0,127.0,4.0,68.0,12.0,GRUENE
2019-10-22,5.0,10.0,132.0,4.0,71.0,12.0,GRUENE
2019-10-23,5.0,10.0,133.0,4.0,73.0,12.0,GRUENE
2019-10-24,5.0,10.0,133.0,4.0,74.0,12.0,GRUENE
2019-10-25,5.0,10.0,135.0,4.0,76.0,12.0,GRUENE
2019-10-26,5.0,11.0,136.0,4.0,76.0,12.0,GRUENE
2019-10-27,5.0,11.0,143.0,4.0,75.0,13.0,GRUENE
2019-10-28,5.0,12.0,144.0,4.0,75.0,12.0,GRUENE
2019-10-29,5.0,13.0,142.0,4.0,80.0,13.0,GRUENE
2019-10-30,5.0,15.0,144.0,4.0,80.0,12.0,GRUENE
2019-10-31,5.0,15.0,139.0,4.0,80.0,11.0,GRUENE
2019-11-01,5.0,14.0,142.0,4.0,79.0,11.0,GRUENE
2019-11-02,5.0,14.0,138.0,4.0,79.0,11.0,GRUENE
2019-11-03,5.0,14.0,139.0,4.0,79.0,11.0,GRUENE
2019-11-04,6.0,14.0,133.0,5.0,80.0,11.0,GRUENE
2019-11-05,5.0,14.0,134.0,4.0,79.0,11.0,GRUENE
2019-11-06,5.0,15.0,140.0,4.0,79.0,12.0,GRUENE
2019-11-07,5.0,15.0,143.0,4.0,80.0,12.0,GRUENE
2019-11-08,5.0,15.0,148.0,4.0,81.0,11.0,GRUENE
2019-11-09,5.0,15.0,149.0,4.0,80.0,11.0,GRUENE
