hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#özdemir,6,1,0,0,5,0,0
#klimagerechtigkeit,6,0,0,6,0,0,0
#berga,6,0,0,0,6,0,0
#luftfilter,6,1,1,4,0,0,0
#kobold,6,0,0,0,6,0,0
#impfungen,6,1,0,0,1,1,3
#grüninnen,6,0,0,0,6,0,0
#spahnrücktritt,6,0,0,5,0,1,0
#chaos,6,0,0,1,1,2,2
#ard,6,0,0,0,6,0,0
#rechtsstaat,6,2,0,0,3,0,1
#guterplan,6,4,0,1,0,1,0
#sicherheit,6,1,4,0,0,1,0
#ey,6,1,0,2,0,0,3
#weiterso,6,0,4,2,0,0,0
#cdubpt21,6,1,1,1,2,0,1
#maskendeal,6,0,0,6,0,0,0
#altparteienstaat,6,0,0,0,6,0,0
#cdukorrupt,6,0,0,3,2,1,0
#scheuerrücktritt,6,0,3,3,0,0,0
#rezo,6,0,1,3,0,2,0
#gesundheitsminister,6,0,2,0,2,2,0
#musk,6,0,4,2,0,0,0
#industrie,6,0,5,0,0,1,0
#homeoffice,6,0,5,1,0,0,0
#grenzöffnung,6,0,0,0,6,0,0
#terror,6,0,0,0,6,0,0
#ministerpräsidenten,6,1,0,1,4,0,0
#pressefreiheit,6,0,2,2,1,0,1
#hambi,6,0,3,3,0,0,0
#migration,6,1,0,0,5,0,0
#hans,6,0,1,1,0,4,0
#regierungsbefragung,6,4,1,0,0,0,1
#lobbyrepublik,6,0,0,1,0,5,0
#lockerungen,6,0,0,1,1,0,4
#linken,6,2,1,0,1,2,0
#pressekonferenz,6,0,1,0,4,0,1
#euco,6,0,6,0,0,0,0
#vermögensabgabe,6,0,0,6,0,0,0
#steuern,6,0,0,1,2,1,2
#stufenplan,6,0,0,0,0,0,6
#china,6,0,3,0,1,0,2
#lambrecht,6,2,1,0,1,0,2
#türkei,6,0,1,3,1,1,0
#lockdownverlaengerung,6,0,0,1,3,0,2
#sozialismus,5,0,0,1,3,0,1
#bundespressekonferenz,5,0,0,1,0,0,4
#garkeinplan,5,0,1,4,0,0,0
#gerechtigkeit,5,0,3,1,0,1,0
#sozialepolitikfürdich,5,0,0,0,0,5,0
#neumühle,5,0,0,0,5,0,0
#mscdebate,5,0,5,0,0,0,0
#zerocovid,5,0,0,4,1,0,0
#vertreibung,5,0,5,0,0,0,0
#fukushima,5,0,1,0,3,1,0
#islamisten,5,0,0,0,5,0,0
